id,cip6
MID26360413,141901
MID26360415,140801
MID26360424,140801
MID26360451,141901
MID26360463,143501
MID26360469,140801
MID26360501,143501
MID26360527,141901
MID26360534,141901
MID26360545,141901
MID26360552,143501
MID26360575,140801
MID26360581,141001
MID26360584,141001
MID26360615,141001
MID26360650,141901
MID26360650,143501
MID26360661,140801
MID26360673,143501
MID26360675,141001
MID26360679,141001
MID26360679,141901
MID26360711,143501
MID26360724,143501
MID26360725,141001
MID26360748,143501
MID26360788,143501
MID26360797,143501
MID26360801,141901
MID26360802,141001
MID26360816,141901
MID26360823,141901
MID26360878,141001
MID26360878,143501
MID26360899,143501
MID26360921,141901
MID26360941,140801
MID26360942,141001
MID26360957,141001
MID26360976,141001
MID26361005,141901
MID26361033,141901
MID26361047,141001
MID26361139,141901
MID26361139,143501
MID26361143,140801
MID26361183,143501
MID26361189,140801
MID26361193,141001
MID26361198,143501
MID26361201,143501
MID26361275,141901
MID26361297,143501
MID26361341,143501
MID26361365,140801
MID26361389,140801
MID26361394,143501
MID26361420,141901
MID26361420,143501
MID26361425,141001
MID26361431,141001
MID26361475,141001
MID26361484,141001
MID26361484,141901
MID26361543,141001
MID26361614,141001
MID26361619,141901
MID26361632,141001
MID26361652,141001
MID26361655,141001
MID26361655,140801
MID26361716,141001
MID26361749,141001
MID26361760,140801
MID26361769,141901
MID26361774,141901
MID26361789,143501
MID26361808,141901
MID26361824,141901
MID26361886,141901
MID26361890,140801
MID26361890,141901
MID26361916,143501
MID26361935,141901
MID26361952,140801
MID26361952,141901
MID26361968,141901
MID26361983,141901
MID26361998,141901
MID26362023,143501
MID26362028,141901
MID26362073,143501
MID26362115,140801
MID26362117,141001
MID26362133,141901
MID26362133,143501
MID26362140,141901
MID26362144,143501
MID26362217,141901
MID26362218,143501
MID26362224,141001
MID26362268,141901
MID26362283,141001
MID26362285,141901
MID26362306,141901
MID26362318,141001
MID26362359,141001
MID26362369,141901
MID26362378,140801
MID26362380,143501
MID26362384,141901
MID26362390,141901
MID26362414,141001
MID26362433,141901
MID26362444,141001
MID26362444,141901
MID26362495,141001
MID26362553,143501
MID26362575,141001
MID26362600,143501
MID26362615,143501
MID26362645,141901
MID26362703,143501
MID26362711,140801
MID26362721,143501
MID26362760,141901
MID26362771,140801
MID26362829,141001
MID26362829,143501
MID26362843,141001
MID26362875,140801
MID26362888,143501
MID26362915,141901
MID26362916,141901
MID26362931,141901
MID26362946,141001
MID26362962,140801
MID26362995,140801
MID26363046,141001
MID26363047,141901
MID26363047,143501
MID26363111,143501
MID26363112,143501
MID26363118,141901
MID26363127,141001
MID26363181,143501
MID26363201,141001
MID26363230,140801
MID26363263,141001
MID26363293,141001
MID26363315,141901
MID26363328,141901
MID26363352,140801
MID26363356,143501
MID26363456,143501
MID26363478,141001
MID26363507,141001
MID26363516,141001
MID26363526,140801
MID26363529,141001
MID26363565,141901
MID26363574,141901
MID26363648,143501
MID26363665,140801
MID26363695,141001
MID26363791,141901
MID26363849,140801
MID26363849,143501
MID26363863,143501
MID26363884,141901
MID26363904,141001
MID26363904,143501
MID26363908,140801
MID26363945,141001
MID26363963,141001
MID26363963,143501
MID26363969,141001
MID26363997,140801
MID26364014,141001
MID26364018,143501
MID26364018,141901
MID26364025,141901
MID26364030,141901
MID26364034,141901
MID26364061,143501
MID26364124,141001
MID26364160,141901
MID26364171,143501
MID26364178,143501
MID26364200,141001
MID26364211,143501
MID26364221,141901
MID26364239,141901
MID26364268,141901
MID26364270,143501
MID26364271,141001
MID26364274,140801
MID26364275,141901
MID26364275,143501
MID26364276,141001
MID26364292,143501
MID26364349,140801
MID26364392,140801
MID26364450,141001
MID26364469,140801
MID26364469,143501
MID26364473,141001
MID26364477,141901
MID26364518,141901
MID26364527,141901
MID26364542,141901
MID26364567,141001
MID26364598,141901
MID26364614,140801
MID26364668,140801
MID26364674,141001
MID26364695,143501
MID26364737,141901
MID26364756,141901
MID26364797,143501
MID26364825,143501
MID26364840,140801
MID26364841,143501
MID26364850,140801
MID26364875,141001
MID26364932,143501
MID26364954,141901
MID26364958,140801
MID26364983,141901
MID26364996,140801
MID26365002,141001
MID26365050,141901
MID26365050,143501
MID26365060,141001
MID26365060,143501
MID26365068,140801
MID26365099,143501
MID26365117,141901
MID26365123,143501
MID26365134,141001
MID26365160,143501
MID26365172,141901
MID26365177,143501
MID26365197,141001
MID26365211,140801
MID26365238,141001
MID26365287,140801
MID26365288,141001
MID26365289,141901
MID26365304,141001
MID26365305,141901
MID26365307,141001
MID26365325,140801
MID26365325,141901
MID26365339,143501
MID26365340,140801
MID26365342,141901
MID26365342,141001
MID26365342,143501
MID26365415,140801
MID26365434,143501
MID26365442,141001
MID26365452,141901
MID26365468,141901
MID26365493,141901
MID26365506,141901
MID26365544,143501
MID26365546,141001
MID26365572,141901
MID26365658,143501
MID26365699,140801
MID26365704,143501
MID26365706,141901
MID26365733,143501
MID26365746,143501
MID26365764,143501
MID26365774,141001
MID26365784,143501
MID26365787,140801
MID26365837,140801
MID26365902,143501
MID26365903,143501
MID26365903,140801
MID26365921,141001
MID26365927,141901
MID26365936,143501
MID26365955,141901
MID26365955,143501
MID26365969,141901
MID26365976,143501
MID26365988,143501
MID26365988,141901
MID26365995,141901
MID26366012,141001
MID26366012,143501
MID26366029,141001
MID26366047,140801
MID26366054,143501
MID26366058,141901
MID26366066,143501
MID26366077,141901
MID26366096,143501
MID26366103,141001
MID26366103,143501
MID26366113,140801
MID26366140,143501
MID26366150,141901
MID26366187,141001
MID26366204,141001
MID26366209,140801
MID26366244,143501
MID26366267,143501
MID26366313,141901
MID26366314,141901
MID26366334,141901
MID26366361,140801
MID26366372,141001
MID26366395,141001
MID26366425,143501
MID26366428,141901
MID26366438,140801
MID26366475,141001
MID26366479,141901
MID26366480,141001
MID26366496,141901
MID26366563,143501
MID26366593,143501
MID26366595,141901
MID26366606,141901
MID26366629,141901
MID26366650,141001
MID26366657,141901
MID26366657,140801
MID26366658,141001
MID26366662,143501
MID26366687,141901
MID26366726,141001
MID26366726,143501
MID26366736,141001
MID26366737,141001
MID26366763,140801
MID26366773,141001
MID26366788,143501
MID26366789,141901
MID26366796,141901
MID26366796,143501
MID26366822,141901
MID26366829,141901
MID26366865,143501
MID26366877,141001
MID26366920,141901
MID26366926,143501
MID26366942,141001
MID26366956,143501
MID26366978,143501
MID26367008,141901
MID26367030,141001
MID26367031,141001
MID26367052,141001
MID26367076,141901
MID26367092,141001
MID26367097,141901
MID26367157,143501
MID26367171,141901
MID26367173,141901
MID26367190,140801
MID26367236,141901
MID26367242,141001
MID26367243,141901
MID26367279,143501
MID26367306,141001
MID26367339,143501
MID26367344,143501
MID26367381,141901
MID26367392,141901
MID26367428,143501
MID26367442,141001
MID26367465,141001
MID26367476,143501
MID26367488,141901
MID26367505,141901
MID26367532,143501
MID26367543,141901
MID26367555,143501
MID26367576,141001
MID26367602,143501
MID26367639,140801
MID26367647,141001
MID26367724,143501
MID26367786,140801
MID26367788,141901
MID26367788,141001
MID26367801,141901
MID26367811,143501
MID26367848,141901
MID26367860,143501
MID26367912,143501
MID26367912,140801
MID26367916,141001
MID26367928,143501
MID26368055,143501
MID26368058,143501
MID26368068,141901
MID26368123,143501
MID26368144,143501
MID26368163,141001
MID26368204,143501
MID26368234,141901
MID26368297,141901
MID26368319,143501
MID26368322,143501
MID26368330,141001
MID26368342,141001
MID26368343,141901
MID26368364,143501
MID26368371,141901
MID26368385,140801
MID26368389,143501
MID26368433,141901
MID26368498,141001
MID26368498,141901
MID26368499,141001
MID26368506,141901
MID26368530,141001
MID26368538,141901
MID26368554,140801
MID26368615,141901
MID26368623,141001
MID26368657,143501
MID26368668,141001
MID26368671,143501
MID26368674,141901
MID26368740,141901
MID26368758,141901
MID26368767,143501
MID26368780,141001
MID26368786,141901
MID26368793,141001
MID26368795,141901
MID26368810,141001
MID26368820,141901
MID26368848,141901
MID26368911,143501
MID26368911,140801
MID26368968,143501
MID26369015,143501
MID26369043,140801
MID26369058,141001
MID26369130,141901
MID26369130,143501
MID26369213,143501
MID26369213,140801
MID26369232,141901
MID26369234,141001
MID26369251,141901
MID26369301,141001
MID26369330,140801
MID26369505,143501
MID26369540,143501
MID26369558,141901
MID26369572,140801
MID26369590,141901
MID26369630,143501
MID26369646,141901
MID26369699,141901
MID26369710,141001
MID26369712,141901
MID26369784,140801
MID26369788,140801
MID26369788,143501
MID26369803,143501
MID26369807,143501
MID26369810,141901
MID26369832,141001
MID26369862,143501
MID26369893,140801
MID26369898,141901
MID26369903,140801
MID26369926,141901
MID26369998,143501
MID26370014,141001
MID26370014,141901
MID26370014,140801
MID26370018,141001
MID26370019,141001
MID26370019,141901
MID26370030,141001
MID26370057,141901
MID26370060,141901
MID26370079,141901
MID26370100,143501
MID26370121,141901
MID26370180,141901
MID26370199,141901
MID26370225,141901
MID26370238,141901
MID26370240,141901
MID26370242,141001
MID26370246,141901
MID26370263,143501
MID26370284,140801
MID26370311,141901
MID26370328,141001
MID26370337,143501
MID26370342,143501
MID26370346,143501
MID26370377,141001
MID26370420,143501
MID26370525,141001
MID26370525,140801
MID26370534,141901
MID26370566,143501
MID26370575,141901
MID26370651,143501
MID26370653,141001
MID26370692,141901
MID26370698,141901
MID26370704,141001
MID26370716,140801
MID26370734,141001
MID26370745,143501
MID26370774,140801
MID26370797,143501
MID26370819,140801
MID26370845,143501
MID26370848,143501
MID26370864,141901
MID26370919,143501
MID26370939,141001
MID26370969,141001
MID26371012,143501
MID26371018,140801
MID26371036,141901
MID26371040,141001
MID26371040,143501
MID26371042,140801
MID26371046,141001
MID26371054,141901
MID26371055,141901
MID26371099,141001
MID26371126,140801
MID26371142,141901
MID26371181,141901
MID26371197,143501
MID26371209,143501
MID26371216,143501
MID26371221,140801
MID26371251,141901
MID26371335,141001
MID26371349,140801
MID26371352,141901
MID26371355,141001
MID26371389,143501
MID26371397,141901
MID26371420,143501
MID26371432,143501
MID26371432,141901
MID26371446,143501
MID26371470,141901
MID26371471,141901
MID26371520,141001
MID26371577,141901
MID26371586,141001
MID26371611,141001
MID26371639,141001
MID26371657,143501
MID26371683,141901
MID26371683,143501
MID26371774,141001
MID26371797,141901
MID26371805,141901
MID26371806,141001
MID26371814,140801
MID26371891,141901
MID26371909,140801
MID26371913,141901
MID26371967,143501
MID26371978,141001
MID26371982,143501
MID26372124,141901
MID26372160,141901
MID26372171,141901
MID26372176,141001
MID26372189,140801
MID26372189,141901
MID26372293,141001
MID26372349,141001
MID26372355,141001
MID26372356,141001
MID26372356,143501
MID26372404,141901
MID26372428,143501
MID26372431,143501
MID26372444,141901
MID26372477,141901
MID26372482,141901
MID26372485,140801
MID26372519,143501
MID26372613,141901
MID26372642,143501
MID26372651,140801
MID26372656,143501
MID26372664,143501
MID26372665,141001
MID26372683,141001
MID26372691,141001
MID26372715,140801
MID26372730,143501
MID26372777,141001
MID26372802,141901
MID26372808,143501
MID26372812,141901
MID26372823,143501
MID26372859,141001
MID26372859,141901
MID26372878,141901
MID26372906,140801
MID26372988,143501
MID26372993,143501
MID26373057,141901
MID26373089,143501
MID26373114,143501
MID26373158,141901
MID26373164,140801
MID26373190,141001
MID26373221,140801
MID26373267,141901
MID26373274,141001
MID26373308,143501
MID26373318,140801
MID26373318,143501
MID26373321,143501
MID26373324,143501
MID26373371,143501
MID26373385,141901
MID26373406,143501
MID26373436,141901
MID26373457,141901
MID26373504,141901
MID26373507,141901
MID26373512,140801
MID26373539,141001
MID26373595,143501
MID26373659,141901
MID26373676,141901
MID26373677,141001
MID26373684,141901
MID26373700,140801
MID26373706,143501
MID26373756,143501
MID26373769,141001
MID26373769,141901
MID26373789,141001
MID26373799,141001
MID26373821,141901
MID26373860,140801
MID26373936,141001
MID26373964,143501
MID26373975,141901
MID26374001,143501
MID26374010,141001
MID26374027,141001
MID26374083,140801
MID26374083,143501
MID26374107,141001
MID26374115,141001
MID26374117,141901
MID26374141,141001
MID26374185,140801
MID26374200,141901
MID26374250,140801
MID26374285,141001
MID26374312,141901
MID26374321,141901
MID26374328,141901
MID26374344,141901
MID26374434,141001
MID26374434,141901
MID26374479,141901
MID26374490,141901
MID26374490,141001
MID26374490,143501
MID26374524,141001
MID26374531,143501
MID26374532,141901
MID26374548,143501
MID26374563,143501
MID26374601,141901
MID26374606,141001
MID26374613,141001
MID26374614,143501
MID26374616,141901
MID26374617,141901
MID26374651,141001
MID26374651,143501
MID26374666,141001
MID26374710,141001
MID26374714,141901
MID26374735,141901
MID26374754,141001
MID26374818,143501
MID26374824,141901
MID26374828,141001
MID26374885,141001
MID26374912,141901
MID26374913,141001
MID26374963,143501
MID26375006,141001
MID26375031,141901
MID26375053,141901
MID26375098,141901
MID26375103,141901
MID26375120,141901
MID26375229,141001
MID26375242,141001
MID26375251,140801
MID26375257,143501
MID26375276,141901
MID26375279,141001
MID26375337,141901
MID26375348,140801
MID26375351,141901
MID26375367,141901
MID26375375,143501
MID26375408,141001
MID26375408,141901
MID26375481,140801
MID26375523,141901
MID26375523,143501
MID26375552,143501
MID26375561,143501
MID26375571,141901
MID26375606,141901
MID26375647,141901
MID26375651,141001
MID26375651,141901
MID26375652,141901
MID26375691,143501
MID26375792,141901
MID26375820,143501
MID26375851,141901
MID26375861,141001
MID26375892,140801
MID26375903,141901
MID26375910,141001
MID26375944,141901
MID26375949,141001
MID26375959,141901
MID26376001,143501
MID26376022,143501
MID26376060,141901
MID26376171,140801
MID26376201,140801
MID26376204,141901
MID26376286,141001
MID26376288,141001
MID26376293,141901
MID26376295,141001
MID26376346,141001
MID26376352,141001
MID26376385,143501
MID26376398,141901
MID26376412,141901
MID26376416,143501
MID26376424,143501
MID26376457,143501
MID26376501,141001
MID26376509,141901
MID26376555,140801
MID26376560,143501
MID26376567,143501
MID26376595,141001
MID26376659,140801
MID26376669,141901
MID26376693,143501
MID26376711,143501
MID26376776,141001
MID26376810,141901
MID26376813,140801
MID26376827,141001
MID26376856,141001
MID26376921,143501
MID26376934,141001
MID26376982,141901
MID26377002,141001
MID26377059,141001
MID26377088,141901
MID26377102,141901
MID26377161,141901
MID26377176,143501
MID26377239,141901
MID26377249,141001
MID26377252,141001
MID26377258,141901
MID26377272,143501
MID26377289,143501
MID26377377,140801
MID26377415,141901
MID26377434,143501
MID26377443,140801
MID26377452,141001
MID26377462,141901
MID26377588,141901
MID26377631,143501
MID26377638,141001
MID26377652,141001
MID26377680,141001
MID26377684,141001
MID26377693,141901
MID26377756,143501
MID26377773,141001
MID26377906,141001
MID26377914,141901
MID26377958,141901
MID26378026,143501
